Restoran Adı,Sipariş No,Restoran ID,Teslimat Tipi,Ödeme Yöntemi,Ödeme Yöntemi.1,Sipariş Durumu,Siparişin Alındığı Tarih,Kabul Edilme Zamanı,Tahmini Teslim Alınmaya Hazır Olma Süresi,Teslim Alınmaya Hazır Olma Süresi,Kuryenin Teslim Almaya Yakın Olma Zamanı,Sipariş Teslim Tarihi,Tahmini Teslimat Zamanı,Teslimat zamanı,İptal Edilme Zamanı,İptal Sebebi,İptal Kaynağı,Toplam,Paketleme ücreti,Minimum gönderim tutarı,Unnamed: 21,KDV Bedeli,Sipariş İletim Hizmeti Bedeli,Restoran İndirimi,Restoran Kuponu,Komisyon,Unnamed: 27,Unnamed: 28,Faturalandırılabilir,Ödeme Yapıldı,Tahmini Kazanç,İşletme tarafından tahsil edilmiş nakit tutar,Yemeksepeti'ne geri ödenecek tutar,Ödeme Tutarı,Yemeksepeti İndirimi,Yemeksepeti Tarafından Karşılanan Kupon,Toplam İndirim,Toplam Kupon,Vergi Tutarı,Ürünler
Arthur's Pizza,vz11-rkgc,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,04/08/2024 17:50,04/08/2024 17:51,04/08/2024 18:00,,04/08/2024 17:55,04/08/2024 18:11,04/08/2024 18:24,04/08/2024 18:24,,,,"325,00","0,00","0,00","0,00","15,60","29,25","81,25","0,00","48,75","0,00","0,00",evet,,"150,15","0,00","0,00","150,15","0,00","0,00","81,25","0,00","0,00",1 Milano Pizza (Orta)
Arthur's Pizza,vz11-sa1n,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/08/2024 17:22,04/08/2024 17:22,04/08/2024 17:32,,04/08/2024 17:30,04/08/2024 17:50,04/08/2024 17:37,04/08/2024 18:14,,,,"300,00","0,00","0,00","0,00","17,23","18,00","0,00","100,00","30,00","0,00","42,37",evet,,"92,40","0,00","0,00","92,40","0,00","0,00","0,00","100,00","0,00",1 Margherita Pizza (Orta)
Arthur's Pizza,vz11-syrh,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,01/08/2024 21:52,01/08/2024 21:52,01/08/2024 22:02,,01/08/2024 21:58,01/08/2024 22:01,01/08/2024 22:16,01/08/2024 22:09,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-t7xg,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,01/08/2024 20:14,01/08/2024 20:14,01/08/2024 20:19,,01/08/2024 20:12,01/08/2024 20:22,01/08/2024 20:32,01/08/2024 20:33,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-tgyk,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/07/2024 19:57,30/07/2024 19:57,30/07/2024 20:07,30/07/2024 19:59,30/07/2024 20:08,30/07/2024 20:09,30/07/2024 20:13,30/07/2024 20:16,,,,"200,00","0,00","0,00","0,00","10,10","0,00","0,00","60,00","20,00","0,00","33,90",evet,,"76,00","0,00","0,00","76,00","0,00","0,00","0,00","60,00","0,00",1 Margherita Pizza (Küçük)
Arthur's Pizza,vz11-umkt,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,17/08/2024 23:43,17/08/2024 23:43,17/08/2024 23:53,,17/08/2024 23:55,18/08/2024 00:10,18/08/2024 00:07,18/08/2024 00:17,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Milano Pizza (Orta)
Arthur's Pizza,vz11-v922,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,14/08/2024 00:02,14/08/2024 00:02,14/08/2024 00:12,,14/08/2024 00:07,14/08/2024 00:15,14/08/2024 00:26,14/08/2024 00:27,,,,"320,00","0,00","0,00","0,00","19,39","19,20","0,00","100,00","32,00","0,00","50,85",evet,,"98,56","0,00","0,00","98,56","0,00","0,00","0,00","100,00","0,00","1 Margherita Pizza (Orta), 1 Su (50 cl.)"
Arthur's Pizza,vz11-vurf,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,29/07/2024 22:00,29/07/2024 22:00,29/07/2024 22:10,29/07/2024 22:00,29/07/2024 22:06,29/07/2024 22:08,29/07/2024 22:08,29/07/2024 22:11,,,,"200,00","0,00","0,00","0,00","6,00","0,00","50,00","0,00","30,00","0,00","0,00",evet,,"114,00","0,00","0,00","114,00","0,00","0,00","50,00","0,00","0,00",1 Margherita Pizza (Küçük)
Arthur's Pizza,vz11-wsph,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,01/08/2024 21:41,01/08/2024 21:41,01/08/2024 21:51,01/08/2024 21:57,01/08/2024 22:01,01/08/2024 22:09,01/08/2024 22:10,01/08/2024 22:20,,,,"650,00","0,00","0,00","0,00","31,20","58,50","162,50","0,00","97,50","0,00","0,00",evet,,"300,30","0,00","0,00","300,30","0,00","0,00","162,50","0,00","0,00",2 Roma Pizza (Orta)
Arthur's Pizza,vz11-wtk7,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,31/07/2024 21:25,31/07/2024 21:25,31/07/2024 21:35,31/07/2024 21:35,31/07/2024 21:35,31/07/2024 21:38,31/07/2024 21:57,31/07/2024 21:56,,,,"300,00","0,00","0,00","0,00","17,23","18,00","0,00","100,00","30,00","0,00","42,37",evet,,"92,40","0,00","0,00","92,40","0,00","0,00","0,00","100,00","0,00","1 Verona Pizza (Küçük), 1 Coca-Cola (25 cl.), 2 Su (50 cl.)"
Arthur's Pizza,vz11-x4sz,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,,,07/08/2024 00:31,,07/08/2024 00:25,,,,07/08/2024 00:32,Ulaşılamıyor,Satıcı,"325,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",1 Verona Pizza (Orta)
Arthur's Pizza,vz11-x6dy,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,14/08/2024 20:08,14/08/2024 20:08,14/08/2024 20:18,14/08/2024 20:25,14/08/2024 20:24,14/08/2024 20:27,14/08/2024 20:33,14/08/2024 20:40,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Torino Pizza (Orta)
Arthur's Pizza,vz11-xv2s,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,17/08/2024 22:14,17/08/2024 22:15,17/08/2024 22:24,,17/08/2024 22:24,17/08/2024 22:37,17/08/2024 22:28,17/08/2024 22:42,,,,"630,00","0,00","0,00","0,00","45,33","37,80","0,00","150,00","63,00","0,00","139,83",evet,,"194,04","0,00","0,00","194,04","0,00","0,00","0,00","150,00","0,00","1 Roma Pizza (Küçük Boy), 1 Milano Pizza (Küçük Boy), 1 Torino Pizza (Küçük Boy) (22 cm.)"
Arthur's Pizza,vz11-y01a,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/08/2024 23:16,04/08/2024 23:16,04/08/2024 23:25,,04/08/2024 23:19,04/08/2024 23:27,04/08/2024 23:43,04/08/2024 23:40,,,,"460,00","0,00","0,00","0,00","26,92","27,60","0,00","150,00","46,00","0,00","67,80",evet,,"141,68","0,00","0,00","141,68","0,00","0,00","0,00","150,00","0,00","1 Verona Pizza (Küçük), 2 Sprite (25 cl.), 1 Lipton Ice Tea Limon (25 cl.), 2 Fanta (25 cl.)"
Arthur's Pizza,vz11-z0q2,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,05/08/2024 21:50,05/08/2024 21:51,05/08/2024 22:00,05/08/2024 22:09,05/08/2024 21:57,05/08/2024 22:10,05/08/2024 22:09,05/08/2024 22:21,,,,"555,00","0,00","0,00","0,00","37,21","33,30","0,00","150,00","55,50","0,00","108,05",evet,,"170,94","0,00","0,00","170,94","0,00","0,00","0,00","150,00","0,00","1 Roma Pizza (Orta), 1 Milano Pizza (Küçük Boy), 1 Su (50 cl.)"
Arthur's Pizza,vz11-z6wf,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,08/08/2024 19:32,08/08/2024 19:32,08/08/2024 19:38,,08/08/2024 19:33,08/08/2024 20:00,08/08/2024 19:47,08/08/2024 20:04,,,,"650,00","0,00","0,00","0,00","31,20","58,50","162,50","0,00","97,50","0,00","0,00",evet,,"300,30","0,00","0,00","300,30","0,00","0,00","162,50","0,00","0,00",2 Roma Pizza (Orta)
Arthur's Pizza,vz11-zzy9,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,07/08/2024 23:22,07/08/2024 23:22,07/08/2024 23:31,07/08/2024 23:33,07/08/2024 23:31,07/08/2024 23:37,07/08/2024 23:27,07/08/2024 23:41,,,,"375,00","0,00","0,00","0,00","25,35","22,50","0,00","100,00","37,50","0,00","74,15",evet,,"115,50","0,00","0,00","115,50","0,00","0,00","0,00","100,00","0,00","1 Milano Pizza (Orta), 1 Coca-Cola Zero Sugar (25 cl.)"
Arthur's Pizza,vz11-m5ba,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,28/07/2024 21:20,28/07/2024 21:20,28/07/2024 21:30,,28/07/2024 21:27,28/07/2024 21:28,28/07/2024 21:38,28/07/2024 21:30,,,,"210,00","0,00","0,00","0,00","6,30","0,00","52,50","0,00","31,50","0,00","0,00",evet,,"119,70","0,00","0,00","119,70","0,00","0,00","52,50","0,00","0,00",1 Milano Pizza (Küçük Boy)
Arthur's Pizza,vz11-okwh,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,28/07/2024 21:07,28/07/2024 21:07,28/07/2024 21:17,,28/07/2024 21:13,28/07/2024 21:14,28/07/2024 21:22,28/07/2024 21:16,,,,"200,00","0,00","0,00","0,00","6,00","0,00","50,00","0,00","30,00","0,00","0,00",evet,,"114,00","0,00","0,00","114,00","0,00","0,00","50,00","0,00","0,00",1 Neapolitan (Küçük)
Arthur's Pizza,vz11-qj2z,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,26/07/2024 19:46,26/07/2024 19:46,26/07/2024 19:56,,26/07/2024 19:51,26/07/2024 19:53,26/07/2024 20:04,26/07/2024 19:56,,,,"200,00","0,00","0,00","0,00","6,00","0,00","50,00","0,00","30,00","0,00","0,00",evet,,"114,00","0,00","0,00","114,00","0,00","0,00","50,00","0,00","0,00",1 Margherita Pizza (Küçük)
